frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
15,2,2,56.197,179.664,219.7,0.69
17,2,2,53.893,179.664,233.37,0.79
19,2,2,51.589,179.664,248.26,0.74
22,2,2,48.133,169.087,251.29,0.86
25,2,2,44.677,151.477,239.05,0.85
26,2,2,43.525,134.044,207.97,0.75
27,2,2,42.373,116.962,176.03,0.69
28,2,2,41.221,101.668,146.64,0.79
29,2,2,40.118,89.528,123.16,0.85
30,2,2,39.015,80.214,105.6,0.83
31,2,2,37.912,72.786,91.99,0.85
33,2,2,35.767,66.91,87.07,0.81
34,2,2,34.694,62.32,79.63,0.82
35,2,2,33.622,58.154,72.97,0.83
36,2,2,32.549,54.756,68.23,0.88
37,2,2,31.502,51.847,64.58,0.87
38,2,2,30.455,49.55,62.7,0.91
39,2,2,29.408,47.068,60.05,0.92
40,2,2,28.361,44.567,57.14,0.92
41,2,2,27.314,42.134,54.26,0.88
42,2,2,26.352,39.667,50.53,0.86
60,0,10,18.93,24.058,27.09,0.86
61,0,10,18.288,24.058,31.55,0.75
62,0,10,17.646,23.819,34.98,0.69
63,0,10,17.121,23.565,37.64,0.75
64,0,10,16.596,23.278,40.26,0.84
65,0,10,16.071,22.825,42.02,0.81
66,0,10,15.546,22.109,42.21,0.74
67,0,10,15.093,21.404,41.81,0.79
68,0,10,14.64,20.721,41.53,0.63
69,0,10,14.187,20.158,42.09,0.67
70,0,10,13.734,19.535,42.23,0.62
71,0,10,13.281,18.877,42.13,0.72
72,0,10,12.828,18.285,42.54,0.65
73,0,10,12.477,17.697,41.84,0.62
74,0,10,12.125,17.074,40.81,0.71
75,0,10,11.774,16.425,39.51,0.79
75,0,18,10.681,10.371,2.91,0.85
76,0,10,11.422,15.825,38.55,0.77
76,0,18,9.582,10.371,8.23,0.81
77,0,10,11.159,15.338,37.45,0.81
77,0,18,9.301,10.239,10.09,0.78
78,0,18,9.021,10.1,11.97,0.79
79,0,18,8.895,9.956,11.92,0.77
80,0,18,8.77,9.797,11.71,0.7
81,0,18,8.645,9.638,11.48,0.74
82,0,18,8.52,9.517,11.7,0.87
83,0,18,8.395,9.426,12.28,0.82
84,0,18,8.27,9.357,13.15,0.81
85,0,18,8.145,9.267,13.78,0.77
86,0,18,8.111,9.162,12.95,0.82
87,0,18,8.078,9.082,12.43,0.92
